Date,Weather Type,Highest Temperature,Lowest Temperature,Wind Speed,Rain,Humidity,Cloud,Pressure
2019-05-05,Light rain shower,36,29,10,1.4,65,32,1009
2019-05-06,Light rain shower,37,29,14,3.0,63,38,1007
2019-05-07,Light rain shower,36,29,11,1.5,63,32,1006
2019-05-08,Patchy light rain with thunder,37,29,14,14.1,64,33,1006
2019-05-09,Torrential rain shower,34,29,13,33.0,70,46,1007
2019-05-10,Torrential rain shower,34,28,12,23.8,71,49,1008
2019-05-11,Light rain shower,34,27,6,5.1,71,62,1009
2019-05-12,Moderate or heavy rain shower,34,28,13,22.9,72,35,1008
2019-05-13,Light rain shower,34,28,12,1.1,69,37,1008
2019-05-14,Moderate or heavy rain shower,34,28,13,9.7,70,37,1008
2019-05-15,Patchy light rain with thunder,34,28,11,22.2,71,34,1009
2019-05-16,Moderate or heavy rain shower,34,28,11,13.9,70,33,1010
2019-05-17,Light rain shower,35,28,11,10.0,66,29,1009
2019-05-18,Thundery outbreaks possible,34,29,12,1.7,66,41,1008
2019-05-19,Moderate or heavy rain shower,35,28,13,17.1,67,43,1009
2019-05-20,Light rain shower,35,29,11,0.5,66,28,1009
2019-05-21,Moderate or heavy rain shower,36,29,10,7.0,65,38,1008
2019-05-22,Torrential rain shower,35,29,9,21.1,69,30,1009
2019-05-23,Moderate or heavy rain shower,35,28,10,4.0,70,37,1009
2019-05-24,Moderate or heavy rain shower,36,29,9,4.9,65,28,1009
2019-05-25,Light rain shower,35,29,12,3.8,65,34,1007
2019-05-26,Torrential rain shower,35,28,15,25.7,72,51,1008
2019-05-27,Light rain shower,35,27,11,5.2,70,48,1007
2019-05-28,Torrential rain shower,33,28,11,40.5,76,39,1008
2019-05-29,Moderate or heavy rain shower,35,28,6,5.2,72,44,1008
2019-05-30,Partly cloudy,37,27,5,0.5,67,29,1008
2019-05-31,Partly cloudy,36,28,10,0.0,67,16,1008
2019-06-01,Partly cloudy,37,29,8,4.5,67,15,1008
2019-06-02,Thundery outbreaks possible,34,28,8,15.1,70,34,1008
2019-06-03,Moderate or heavy rain shower,36,28,7,12.0,71,43,1008
2019-06-04,Torrential rain shower,34,28,7,20.2,73,39,1008
2019-06-05,Torrential rain shower,34,28,9,25.0,74,26,1008
2019-06-06,Moderate or heavy rain shower,34,27,10,11.9,75,54,1009
2019-06-07,Moderate or heavy rain shower,33,27,10,11.1,74,34,1009
2019-06-08,Torrential rain shower,34,27,9,15.5,73,24,1009
2019-06-09,Torrential rain shower,33,27,11,37.0,78,48,1008
2019-06-10,Moderate or heavy rain shower,33,27,11,11.7,78,36,1007
2019-06-11,Moderate or heavy rain shower,29,27,12,10.8,80,41,1008
2019-06-12,Torrential rain shower,35,27,11,27.2,75,41,1008
2019-06-13,Moderate or heavy rain shower,34,27,12,10.2,75,32,1008
2019-06-14,Moderate or heavy rain shower,33,27,13,15.5,79,32,1008
2019-06-15,Torrential rain shower,33,27,14,22.7,81,43,1008
2019-06-16,Moderate or heavy rain shower,33,26,11,11.2,80,48,1007
2019-06-17,Moderate or heavy rain shower,30,25,15,8.9,85,51,1008
2019-06-18,Light rain shower,29,25,11,4.6,87,51,1008
2019-06-19,Patchy light rain with thunder,33,26,12,13.7,79,37,1008
2019-06-20,Patchy light rain with thunder,33,26,10,16.8,79,41,1007
2019-06-21,Patchy light rain with thunder,34,27,8,10.6,78,26,1006
2019-06-22,Torrential rain shower,32,27,7,20.0,81,21,1005
2019-06-23,Moderate or heavy rain shower,32,26,11,4.3,82,46,1006
2019-06-24,Moderate or heavy rain shower,33,26,11,5.3,80,41,1008
2019-06-25,Moderate or heavy rain shower,33,27,9,10.7,79,39,1009
2019-06-26,Moderate or heavy rain shower,33,25,15,10.2,81,29,1008
2019-06-27,Light rain shower,29,25,16,5.5,83,36,1007
2019-06-28,Moderate or heavy rain shower,31,25,17,17.9,83,40,1007
2019-06-29,Moderate or heavy rain shower,32,25,13,8.3,81,42,1007
2019-06-30,Moderate or heavy rain shower,31,26,15,11.4,81,36,1007
2019-07-01,Moderate or heavy rain shower,32,26,16,12.5,81,41,1007
2019-07-02,Torrential rain shower,30,25,19,25.3,84,49,1006
2019-07-03,Moderate or heavy rain shower,27,25,14,11.5,87,47,1008
2019-07-04,Patchy light rain with thunder,32,24,11,7.6,85,33,1009
2019-07-05,Torrential rain shower,31,25,10,30.7,83,29,1009
2019-07-06,Torrential rain shower,32,25,10,24.4,82,26,1008
2019-07-07,Torrential rain shower,33,25,11,16.4,81,24,1008
2019-07-08,Moderate or heavy rain shower,33,26,13,6.7,81,34,1009
2019-07-09,Moderate or heavy rain shower,32,25,13,18.0,80,28,1009
2019-07-10,Partly cloudy,33,25,13,2.9,80,19,1009
2019-07-11,Partly cloudy,34,26,11,0.6,77,18,1010
2019-07-12,Moderate or heavy rain shower,33,25,12,5.8,79,34,1010
2019-07-13,Moderate or heavy rain shower,32,26,13,13.0,80,18,1009
2019-07-14,Moderate or heavy rain shower,32,25,15,13.1,79,29,1007
2019-07-15,Torrential rain shower,32,26,13,13.7,80,35,1006
2019-07-16,Torrential rain shower,33,25,14,30.6,82,55,1006
2019-07-17,Torrential rain shower,30,25,15,42.7,89,63,1005
2019-07-18,Torrential rain shower,31,25,11,29.7,87,49,1005
2019-07-19,Torrential rain shower,31,25,10,35.7,86,37,1006
2019-07-20,Torrential rain shower,32,25,11,15.4,84,40,1007
2019-07-21,Patchy rain possible,32,26,9,3.3,82,40,1007
2019-07-22,Patchy light rain with thunder,32,26,9,6.0,80,44,1007
2019-07-23,Patchy light rain with thunder,32,26,9,6.2,81,36,1007
2019-07-24,Patchy rain possible,32,25,13,6.5,82,38,1008
2019-07-25,Partly cloudy,31,24,12,0.4,79,35,1010
2019-07-26,Patchy rain possible,32,24,10,0.9,78,43,1009
2019-07-27,Torrential rain shower,31,25,11,16.0,81,55,1008
2019-07-28,Torrential rain shower,32,25,10,17.4,82,52,1008
2019-07-29,Torrential rain shower,32,25,13,16.4,82,42,1009
2019-07-30,Moderate or heavy rain shower,31,25,12,8.1,83,47,1007
2019-07-31,Moderate or heavy rain shower,29,26,18,10.1,84,29,1007
2019-08-01,Patchy light rain with thunder,31,25,20,5.2,79,28,1008
2019-08-02,Moderate or heavy rain shower,31,25,19,13.1,81,37,1008
2019-08-03,Torrential rain shower,29,24,18,13.0,88,66,1008
2019-08-04,Moderate or heavy rain shower,30,25,18,6.3,85,57,1006
2019-08-05,Moderate or heavy rain shower,30,25,19,18.1,84,53,1006
2019-08-06,Torrential rain shower,29,24,16,47.8,87,55,1007
2019-08-07,Moderate or heavy rain shower,25,23,19,52.3,94,98,1006
2019-08-08,Torrential rain shower,27,24,22,74.0,92,64,1005
2019-08-09,Moderate or heavy rain shower,29,25,19,22.9,90,76,1005
2019-08-10,Light rain shower,28,25,19,5.8,89,68,1006
2019-08-11,Moderate or heavy rain shower,30,25,13,15.2,85,43,1007
2019-08-12,Patchy rain possible,33,25,11,3.2,80,29,1008
2019-08-13,Moderate or heavy rain shower,33,26,12,13.6,80,19,1009
2019-08-14,Moderate or heavy rain shower,32,26,14,9.5,81,37,1008
2019-08-15,Moderate or heavy rain shower,32,26,15,7.7,81,36,1008
2019-08-16,Moderate or heavy rain shower,32,26,16,3.3,81,39,1008
2019-08-17,Moderate or heavy rain shower,32,26,12,9.4,80,24,1009
2019-08-18,Light rain shower,33,26,10,3.4,77,28,1010
2019-08-19,Patchy rain possible,33,26,13,0.3,77,27,1008
2019-08-20,Moderate or heavy rain shower,32,26,15,14.4,80,45,1007
2019-08-21,Torrential rain shower,32,26,14,16.8,83,39,1008
2019-08-22,Moderate or heavy rain shower,32,25,12,8.9,82,41,1009
2019-08-23,Moderate or heavy rain shower,32,26,13,7.1,80,26,1009
2019-08-24,Moderate or heavy rain shower,31,26,13,14.2,82,45,1008
2019-08-25,Torrential rain shower,31,25,14,20.8,83,45,1008
2019-08-26,Torrential rain shower,30,25,12,22.8,86,34,1008
2019-08-27,Patchy rain possible,33,25,11,3.6,81,30,1007
2019-08-28,Patchy light rain with thunder,32,26,14,6.8,81,43,1006
2019-08-29,Moderate or heavy rain shower,28,25,20,29.0,87,57,1005
2019-08-30,Moderate or heavy rain shower,30,24,20,5.5,84,62,1005
2019-08-31,Moderate or heavy rain shower,31,25,13,4.1,82,31,1007
2019-09-01,Torrential rain shower,31,25,14,16.8,82,43,1008
2019-09-02,Moderate or heavy rain shower,28,25,17,15.8,89,62,1007
2019-09-03,Light rain shower,26,24,18,1.3,87,53,1007
2019-09-04,Moderate or heavy rain shower,29,24,20,17.8,84,59,1007
2019-09-05,Moderate or heavy rain shower,30,24,16,14.3,83,57,1008
2019-09-06,Moderate or heavy rain shower,31,25,17,13.9,79,36,1008
2019-09-07,Torrential rain shower,31,25,15,19.7,81,32,1008
2019-09-08,Torrential rain shower,31,25,15,25.5,82,52,1009
2019-09-09,Moderate or heavy rain shower,30,25,14,15.7,84,52,1009
2019-09-10,Moderate or heavy rain shower,31,25,13,5.5,82,25,1010
2019-09-11,Patchy rain possible,33,26,9,1.1,78,20,1012
2019-09-12,Patchy rain possible,32,26,12,4.5,79,30,1010
2019-09-13,Moderate or heavy rain shower,28,26,12,21.9,87,64,1008
2019-09-14,Moderate or heavy rain shower,27,24,11,21.2,91,52,1008
2019-09-15,Moderate or heavy rain shower,26,24,15,54.2,94,81,1008
2019-09-16,Torrential rain shower,29,24,13,28.3,88,79,1007
2019-09-17,Torrential rain shower,30,25,14,37.6,88,45,1007
2019-09-18,Moderate or heavy rain shower,29,24,9,15.2,90,65,1009
2019-09-19,Light rain shower,28,24,9,3.8,89,64,1010
2019-09-20,Torrential rain shower,30,24,8,28.0,84,55,1009
2019-09-21,Torrential rain shower,28,25,6,46.5,91,60,1009
2019-09-22,Light rain shower,27,24,5,13.4,90,61,1011
2019-09-23,Light rain shower,31,24,7,8.6,82,43,1012
2019-09-24,Patchy rain possible,33,25,9,1.4,78,22,1012
2019-09-25,Patchy rain possible,33,25,8,3.0,79,27,1012
2019-09-26,Moderate or heavy rain shower,32,26,7,13.1,82,23,1012
2019-09-27,Moderate or heavy rain shower,33,26,7,4.6,78,15,1012
2019-09-28,Moderate or heavy rain shower,33,25,7,23.8,78,43,1011
2019-09-29,Patchy rain possible,33,25,7,3.4,78,34,1011
2019-09-30,Moderate or heavy rain shower,32,25,7,10.8,81,37,1010
2019-10-01,Patchy rain possible,32,25,10,11.8,79,29,1011
2019-10-02,Moderate or heavy rain shower,32,25,7,16.7,80,32,1011
2019-10-03,Moderate or heavy rain shower,32,25,8,5.3,80,37,1010
2019-10-04,Patchy rain possible,32,26,6,1.5,76,36,1010
2019-10-05,Light rain shower,32,25,8,8.2,78,34,1010
2019-10-06,Torrential rain shower,31,25,6,38.9,81,36,1010
2019-10-07,Patchy rain possible,32,24,5,6.1,80,31,1010
2019-10-08,Sunny,34,25,8,0.9,78,17,1010
2019-10-09,Torrential rain shower,33,25,7,17.5,79,24,1010
2019-10-10,Patchy rain possible,33,25,8,3.7,79,21,1010
2019-10-11,Moderate or heavy rain shower,32,25,6,8.5,82,16,1010
2019-10-12,Moderate or heavy rain shower,32,25,8,13.0,81,26,1010
2019-10-13,Moderate or heavy rain shower,32,25,9,30.9,83,33,1010
2019-10-14,Patchy rain possible,33,24,7,3.0,80,15,1011
2019-10-15,Patchy rain possible,32,24,9,3.9,78,18,1010
2019-10-16,Patchy rain possible,33,25,9,1.0,77,25,1010
2019-10-17,Patchy rain possible,33,25,9,4.7,79,22,1010
2019-10-18,Moderate or heavy rain shower,33,25,7,6.1,79,15,1010
2019-10-19,Patchy rain possible,32,25,6,2.3,80,22,1011
2019-10-20,Patchy rain possible,31,25,6,5.2,80,27,1010
2019-10-21,Torrential rain shower,32,25,7,13.9,80,26,1009
2019-10-22,Torrential rain shower,32,25,6,18.5,82,37,1008
2019-10-23,Patchy rain possible,32,25,7,4.9,82,33,1009
2019-10-24,Patchy rain possible,33,25,8,2.5,80,31,1010
2019-10-25,Patchy rain possible,33,25,10,2.1,80,22,1010
2019-10-26,Patchy rain possible,33,24,7,7.1,79,22,1009
2019-10-27,Partly cloudy,33,25,7,0.9,78,18,1009
2019-10-28,Patchy rain possible,32,25,9,6.6,81,22,1009
2019-10-29,Patchy rain possible,33,25,7,5.4,78,20,1009
2019-10-30,Patchy rain possible,31,25,12,2.2,79,18,1008
2019-10-31,Patchy rain possible,29,24,8,4.9,82,30,1007
2019-11-01,Patchy rain possible,31,23,7,3.6,83,34,1009
2019-11-02,Moderate or heavy rain shower,30,25,7,16.5,84,32,1009
2019-11-03,Moderate or heavy rain shower,31,25,8,15.3,84,44,1010
2019-11-04,Light rain shower,31,24,11,5.7,79,27,1010
2019-11-05,Moderate or heavy rain shower,32,24,7,5.5,79,30,1009
2019-11-06,Moderate or heavy rain shower,31,25,6,14.4,83,33,1008
2019-11-07,Moderate or heavy rain shower,31,25,5,8.8,82,24,1010
2019-11-08,Patchy rain possible,31,24,8,2.9,81,22,1011
2019-11-09,Partly cloudy,30,23,9,0.3,76,23,1011
2019-11-10,Partly cloudy,28,23,12,1.7,77,37,1009
2019-11-11,Heavy rain at times,24,22,11,33.9,93,78,1008
2019-11-12,Partly cloudy,31,22,6,0.1,82,40,1010
2019-11-13,Patchy rain possible,31,23,8,1.4,83,37,1012
2019-11-14,Light rain shower,30,24,9,3.1,85,56,1011
2019-11-15,Patchy rain possible,31,23,6,2.0,79,36,1011
2019-11-16,Patchy rain possible,32,24,4,1.7,76,42,1011
2019-11-17,Patchy rain possible,32,25,7,0.8,77,44,1011
2019-11-18,Moderate or heavy rain shower,31,25,7,5.7,78,50,1011
2019-11-19,Patchy rain possible,32,24,5,0.5,74,65,1010
2019-11-20,Partly cloudy,32,24,5,0.1,71,25,1011
2019-11-21,Partly cloudy,33,24,5,0.0,68,12,1010
2019-11-22,Patchy rain possible,31,24,6,0.2,74,45,1011
2019-11-23,Moderate or heavy rain shower,32,24,4,5.8,78,36,1011
2019-11-24,Torrential rain shower,32,24,5,13.4,80,38,1011
2019-11-25,Moderate or heavy rain shower,31,24,6,10.1,82,43,1011
2019-11-26,Partly cloudy,33,25,6,0.7,79,31,1010
2019-11-27,Patchy rain possible,32,24,5,3.2,79,24,1010
2019-11-28,Cloudy,32,24,6,0.1,76,36,1010
2019-11-29,Partly cloudy,33,25,6,0.2,73,17,1011
2019-11-30,Sunny,33,25,4,0.1,74,16,1010
2019-12-01,Patchy rain possible,32,24,5,0.3,75,22,1010
2019-12-02,Patchy rain possible,31,23,5,0.6,73,21,1011
2019-12-03,Cloudy,29,22,6,0.4,71,28,1012
2019-12-04,Sunny,30,21,7,0.0,69,9,1012
2019-12-05,Partly cloudy,31,21,8,0.0,65,24,1013
2019-12-06,Partly cloudy,31,22,11,0.0,64,16,1013
2019-12-07,Partly cloudy,30,21,9,0.0,62,31,1013
2019-12-08,Partly cloudy,30,22,7,0.0,68,17,1014
2019-12-09,Sunny,32,20,8,0.0,70,8,1013
2019-12-10,Partly cloudy,31,22,7,0.0,76,12,1012
2019-12-11,Patchy rain possible,30,22,6,0.5,78,26,1012
2019-12-12,Partly cloudy,31,22,7,0.0,76,18,1012
2019-12-13,Partly cloudy,31,23,6,0.0,72,20,1013
2019-12-14,Sunny,32,22,6,0.2,71,21,1013
2019-12-15,Sunny,33,24,7,0.1,69,11,1011
2019-12-16,Sunny,33,24,7,0.0,68,6,1010
2019-12-17,Cloudy,33,25,9,0.1,68,31,1011
2019-12-18,Partly cloudy,33,24,8,0.0,64,23,1012
2019-12-19,Cloudy,33,25,9,0.0,66,38,1012
2019-12-20,Partly cloudy,34,24,8,0.0,69,29,1011
2019-12-21,Partly cloudy,33,24,9,0.0,68,15,1011
2019-12-22,Partly cloudy,33,24,7,0.0,71,18,1011
2019-12-23,Cloudy,32,23,8,0.0,72,35,1012
2019-12-24,Sunny,34,23,8,0.0,71,16,1012
2019-12-25,Sunny,34,23,7,0.0,70,10,1011
2019-12-26,Partly cloudy,34,23,8,0.0,70,9,1011
2019-12-27,Partly cloudy,33,23,9,0.0,71,10,1011
2019-12-28,Sunny,34,24,7,0.0,67,2,1012
2019-12-29,Sunny,37,24,8,0.0,68,3,1012
2019-12-30,Partly cloudy,34,23,10,0.0,68,24,1013
2019-12-31,Sunny,34,24,9,0.0,64,15,1014
2020-01-01,Partly cloudy,35,24,9,0.0,51,11,1014
2020-01-02,Partly cloudy,35,24,8,0.0,56,11,1014
2020-01-03,Partly cloudy,35,25,7,0.0,59,16,1013
2020-01-04,Partly cloudy,34,24,5,0.0,61,15,1012
2020-01-05,Partly cloudy,35,25,6,0.0,60,5,1012
2020-01-06,Partly cloudy,33,25,7,0.0,59,20,1012
2020-01-07,Cloudy,33,25,9,0.1,61,41,1011
2020-01-08,Overcast,34,25,9,0.0,59,35,1010
2020-01-09,Partly cloudy,36,26,8,0.0,57,23,1010
2020-01-10,Partly cloudy,34,25,10,0.0,62,23,1009
2020-01-11,Partly cloudy,34,24,8,0.0,64,29,1009
2020-01-12,Cloudy,33,24,8,0.0,67,35,1010
2020-01-13,Partly cloudy,35,24,8,0.0,58,10,1010
2020-01-14,Partly cloudy,34,24,8,0.0,55,7,1010
2020-01-15,Partly cloudy,34,24,10,0.0,63,7,1011
2020-01-16,Partly cloudy,35,24,10,0.0,61,13,1011
2020-01-17,Partly cloudy,35,25,9,0.0,62,12,1012
2020-01-18,Partly cloudy,35,24,10,0.0,60,13,1012
2020-01-19,Partly cloudy,34,24,10,0.0,60,20,1012
2020-01-20,Partly cloudy,35,24,9,0.0,57,13,1013
2020-01-21,Partly cloudy,35,24,10,0.0,55,25,1013
2020-01-22,Partly cloudy,35,25,12,0.0,59,20,1013
2020-01-23,Partly cloudy,35,24,11,0.0,56,13,1012
2020-01-24,Partly cloudy,36,24,11,0.0,56,6,1012
2020-01-25,Partly cloudy,34,24,14,0.0,63,18,1011
2020-01-26,Partly cloudy,35,24,9,0.0,68,17,1010
2020-01-27,Partly cloudy,33,24,14,0.0,69,11,1010
2020-01-28,Partly cloudy,34,24,14,0.0,69,19,1011
2020-01-29,Partly cloudy,34,23,12,0.0,69,28,1012
2020-01-30,Partly cloudy,33,23,12,0.0,66,24,1012
2020-01-31,Partly cloudy,33,23,9,0.0,58,17,1012
2020-02-01,Partly cloudy,35,23,9,0.0,55,12,1012
2020-02-02,Partly cloudy,36,23,9,0.0,53,4,1013
2020-02-03,Partly cloudy,35,23,10,0.0,55,4,1013
2020-02-04,Partly cloudy,35,24,10,0.0,56,5,1012
2020-02-05,Partly cloudy,35,23,11,0.0,53,7,1012
2020-02-06,Partly cloudy,35,23,10,0.0,48,2,1012
2020-02-07,Partly cloudy,37,24,9,0.0,55,1,1013
2020-02-08,Partly cloudy,35,23,10,0.0,57,9,1012
2020-02-09,Light rain shower,26,23,10,1.1,64,62,1013
2020-02-10,Partly cloudy,32,24,7,0.0,57,43,1013
2020-02-11,Partly cloudy,34,25,9,0.0,57,34,1013
2020-02-12,Partly cloudy,36,26,15,0.0,56,14,1013
2020-02-13,Partly cloudy,36,25,15,0.0,63,12,1012
2020-02-14,Partly cloudy,34,24,15,0.0,69,20,1011
2020-02-15,Partly cloudy,34,24,13,0.0,67,11,1011
2020-02-16,Partly cloudy,36,25,11,0.0,66,23,1012
2020-02-17,Patchy rain possible,35,26,12,0.4,60,60,1013
2020-02-18,Partly cloudy,36,25,8,0.3,51,33,1013
2020-02-19,Partly cloudy,37,24,8,0.0,49,9,1013
2020-02-20,Partly cloudy,35,24,8,0.0,53,12,1013
2020-02-21,Partly cloudy,36,25,9,0.0,49,7,1014
2020-02-22,Partly cloudy,36,25,10,0.0,48,9,1015
2020-02-23,Partly cloudy,37,24,11,0.0,45,10,1014
2020-02-24,Partly cloudy,36,24,9,0.0,49,8,1012
2020-02-25,Partly cloudy,36,25,13,0.0,52,9,1011
2020-02-26,Partly cloudy,36,25,14,0.0,54,12,1011
2020-02-27,Partly cloudy,36,26,13,0.0,49,12,1010
2020-02-28,Partly cloudy,36,25,12,0.0,53,10,1010
2020-03-01,Partly cloudy,36,25,13,0.0,61,11,1010
2020-03-02,Partly cloudy,36,26,15,0.0,58,15,1010
2020-03-03,Partly cloudy,36,26,14,0.0,54,16,1010
2020-03-04,Partly cloudy,36,26,14,0.0,58,19,1010
2020-03-05,Cloudy,35,25,12,0.0,60,31,1011
2020-03-06,Overcast,34,25,14,0.0,58,49,1012
2020-03-07,Partly cloudy,37,25,10,0.0,62,17,1012
2020-03-08,Partly cloudy,38,25,10,0.0,65,21,1010
2020-03-09,Overcast,36,25,12,0.3,66,52,1008
2020-03-10,Partly cloudy,36,26,12,0.1,67,33,1009
2020-03-11,Patchy rain possible,35,26,15,0.2,63,49,1011
2020-03-12,Partly cloudy,38,26,15,0.0,54,11,1011
2020-03-13,Partly cloudy,38,26,15,0.0,59,11,1012
2020-03-14,Cloudy,37,26,17,0.0,62,26,1011
2020-03-15,Partly cloudy,37,26,19,0.0,53,15,1011
2020-03-16,Partly cloudy,38,27,14,0.0,54,5,1011
2020-03-17,Partly cloudy,38,26,15,0.0,52,5,1012
2020-03-18,Partly cloudy,38,25,13,0.0,58,6,1011
2020-03-19,Partly cloudy,36,25,16,0.0,58,15,1011
2020-03-20,Partly cloudy,36,25,17,0.0,61,17,1011
2020-03-21,Partly cloudy,36,25,15,0.0,62,18,1012
2020-03-22,Partly cloudy,36,24,15,0.0,66,26,1011
2020-03-23,Partly cloudy,37,25,15,0.0,63,22,1010
2020-03-24,Partly cloudy,36,25,15,0.0,62,18,1009
2020-03-25,Partly cloudy,38,26,16,0.0,61,14,1008
2020-03-26,Partly cloudy,37,26,17,0.0,60,17,1009
2020-03-27,Partly cloudy,37,25,13,0.0,63,20,1010
2020-03-28,Partly cloudy,35,26,14,3.0,65,47,1009
2020-03-29,Patchy rain possible,36,26,15,5.2,61,38,1009
2020-03-30,Partly cloudy,35,26,15,0.0,64,31,1009
2020-03-31,Partly cloudy,36,26,12,0.0,63,35,1010
2020-04-01,Partly cloudy,36,27,15,0.0,61,30,1010
2020-04-02,Partly cloudy,36,27,16,0.0,57,34,1010
2020-04-03,Partly cloudy,38,27,18,0.0,55,8,1010
2020-04-04,Partly cloudy,39,27,16,0.0,56,9,1010
2020-04-05,Partly cloudy,39,27,18,0.0,51,7,1010
2020-04-06,Partly cloudy,38,27,14,0.0,58,12,1010
2020-04-07,Partly cloudy,38,26,13,0.0,59,22,1010
2020-04-08,Light rain shower,35,26,11,2.9,66,73,1010
2020-04-09,Moderate or heavy rain shower,33,27,14,11.1,68,69,1011
2020-04-10,Patchy rain possible,34,27,15,6.8,66,60,1012
2020-04-11,Light rain shower,35,27,11,2.6,63,54,1011
2020-04-12,Torrential rain shower,33,27,12,35.4,71,64,1011
2020-04-13,Light rain shower,34,27,9,14.1,68,62,1011
2020-04-14,Light rain shower,33,26,6,8.9,68,64,1012
2020-04-15,Torrential rain shower,34,27,10,26.6,68,79,1011
2020-04-16,Moderate or heavy rain shower,34,27,11,8.5,65,59,1010
2020-04-17,Light rain shower,35,27,13,1.5,63,47,1010
2020-04-18,Partly cloudy,35,27,12,0.1,63,25,1011
2020-04-19,Partly cloudy,35,27,15,0.1,62,27,1011
2020-04-20,Partly cloudy,36,27,13,0.0,61,35,1010
2020-04-21,Cloudy,37,28,14,0.0,62,27,1009
2020-04-22,Partly cloudy,37,28,14,0.0,61,24,1009
2020-04-23,Thundery outbreaks possible,36,28,14,0.2,60,35,1009
2020-04-24,Light rain shower,35,29,14,10.8,62,57,1010
2020-04-25,Partly cloudy,37,28,8,1.3,59,35,1009
2020-04-26,Patchy rain possible,37,29,7,8.7,61,56,1010
2020-04-27,Partly cloudy,36,28,8,3.4,58,35,1010
2020-04-28,Partly cloudy,36,29,10,0.7,55,47,1010
2020-04-29,Cloudy,35,28,12,0.4,58,45,1010
2020-04-30,Partly cloudy,36,29,12,0.0,56,26,1010
2020-05-01,Overcast,36,28,14,0.0,61,40,1009
2020-05-02,Patchy rain possible,36,28,13,0.2,60,39,1008
2020-05-03,Light rain shower,35,28,11,5.0,64,63,1008
2020-05-04,Partly cloudy,36,28,10,0.8,64,47,1009
2020-05-05,Patchy rain possible,36,29,10,2.9,65,61,1008
2020-05-06,Overcast,36,28,12,0.1,62,52,1008
2020-05-07,Light rain shower,35,29,11,3.1,64,62,1008
2020-05-08,Light rain shower,35,29,13,0.7,65,55,1008
2020-05-09,Moderate or heavy rain shower,37,29,11,5.8,64,54,1008
2020-05-10,Cloudy,35,29,13,0.0,63,52,1009
2020-05-11,Overcast,36,29,11,0.0,60,48,1009
2020-05-12,Partly cloudy,39,29,8,0.5,56,26,1009
2020-05-13,Partly cloudy,36,28,14,0.9,63,35,1009
2020-05-14,Patchy rain possible,37,29,12,2.2,61,41,1008
2020-05-15,Moderate or heavy rain shower,37,29,10,6.2,63,57,1006
2020-05-16,Light rain shower,36,29,11,5.6,63,70,1006
2020-05-17,Torrential rain shower,31,28,12,30.2,73,77,1006
2020-05-18,Patchy rain possible,37,29,10,1.1,62,51,1006
2020-05-19,Moderate or heavy rain shower,35,28,10,13.4,65,57,1006
2020-05-20,Light rain shower,35,29,10,3.0,65,60,1006
2020-05-21,Light rain shower,36,29,10,2.8,64,66,1007
2020-05-22,Thundery outbreaks possible,36,29,12,0.1,64,37,1007
2020-05-23,Moderate or heavy rain shower,35,29,11,27.4,68,58,1008
2020-05-24,Patchy rain possible,34,29,8,0.8,68,56,1009
2020-05-25,Moderate or heavy rain shower,33,29,9,14.3,71,54,1011
2020-05-26,Partly cloudy,36,28,9,0.3,65,38,1010
2020-05-27,Thundery outbreaks possible,36,29,10,1.1,63,52,1010
2020-05-28,Light rain shower,35,29,11,1.5,65,49,1009
2020-05-29,Patchy light rain with thunder,34,28,11,15.3,69,65,1010
2020-05-30,Light rain shower,34,28,9,4.4,66,66,1011
2020-05-31,Thundery outbreaks possible,35,29,8,0.3,65,46,1011
2020-06-01,Moderate or heavy rain shower,35,29,7,27.1,69,75,1010
2020-06-02,Heavy rain at times,34,26,8,57.3,71,62,1009
2020-06-03,Partly cloudy,36,28,8,2.7,66,36,1008
2020-06-04,Moderate or heavy rain shower,32,28,11,8.2,74,63,1008
2020-06-05,Moderate or heavy rain shower,34,28,10,17.0,71,59,1008
2020-06-06,Light rain shower,34,28,12,9.7,68,56,1008
2020-06-07,Thundery outbreaks possible,34,28,11,0.7,68,32,1008
2020-06-08,Cloudy,35,28,10,0.3,65,42,1007
2020-06-09,Light rain shower,35,28,9,1.7,66,46,1007
2020-06-10,Moderate or heavy rain shower,34,28,9,15.7,71,72,1008
2020-06-11,Moderate or heavy rain shower,32,27,10,10.4,73,67,1008
2020-06-12,Patchy rain possible,34,26,10,1.7,70,53,1006
2020-06-13,Moderate or heavy rain shower,33,28,12,7.8,72,55,1005
2020-06-14,Torrential rain shower,32,26,10,38.1,81,72,1007
2020-06-15,Moderate or heavy rain shower,30,25,8,38.1,86,70,1010
2020-06-16,Patchy rain possible,32,26,8,3.7,76,75,1009
2020-06-17,Moderate or heavy rain shower,34,27,6,14.9,71,64,1008
2020-06-18,Light rain shower,30,27,6,1.1,79,46,1009
2020-06-19,Light rain shower,34,28,6,4.2,70,63,1008
2020-06-20,Moderate or heavy rain shower,34,28,6,14.3,73,66,1007
2020-06-21,Light rain shower,33,27,7,6.1,72,51,1006
2020-06-22,Light rain shower,33,28,9,5.7,74,51,1006
2020-06-23,Light rain shower,34,28,8,2.2,73,53,1007
2020-06-24,Cloudy,36,27,6,2.2,69,59,1007
2020-06-25,Moderate or heavy rain shower,34,27,9,11.9,71,64,1007
2020-06-26,Moderate or heavy rain shower,33,26,10,17.7,72,64,1007
2020-06-27,Moderate or heavy rain shower,33,27,9,14.9,73,61,1008
